151,123,상세 통계(상담 이력 조회) 엑셀 리포트,메시지 관리 & 통계 > 통계 > CS비즈챗 > 고객사별 상세 통계 > 상세 통계(상담 이력 조회) > 엑셀 리포트 다운로드,/stat/cs/consultHist/excel,F,ADMIN,10,4,Y,NULL,2017-09-19 19:59:27,INIT,INIT,2017-09-19 19:59:27,INIT,INIT
152,7,전체 과금 현황,과금 현황 -> 전체 과금 현황,/billing/all,M,ADMIN,1,2,Y,NULL,2017-10-18 21:44:49,INIT,INIT,2017-10-18 21:44:49,INIT,INIT
153,7,상품 과금 현황,과금 현황 -> 상품 과금 현황,/billing/prod/all,M,ADMIN,2,2,Y,NULL,2017-10-18 21:44:49,INIT,INIT,2017-10-18 21:44:49,INIT,INIT
154,7,특번 과금 현황,과금 현황 -> 특번 과금 현황,/billing/spcnum/all,M,ADMIN,3,2,Y,NULL,2017-10-18 21:44:49,INIT,INIT,2017-10-18 21:44:49,INIT,INIT
155,152,엑셀 리포트 다운로드,과금 현황 -> 전체 과금 현황 > 엑셀 리포트 다운로드,/billing/all/excel,F,ADMIN,1,3,Y,NULL,2017-10-18 21:44:49,INIT,INIT,2017-10-18 21:44:49,INIT,INIT
156,153,전체,과금 현황 -> 상품 과금 현황 > 전체,/billing/prod/all,M,ADMIN,1,3,Y,NULL,2017-10-18 21:44:49,INIT,INIT,2017-10-18 21:44:49,INIT,INIT
157,153,전체 > 엑셀 리포트 다운로드,과금 현황 -> 상품 과금 현황 > 전체 > 엑셀 리포트 다운로드,/billing/prod/all/excel,F,ADMIN,2,3,Y,NULL,2017-10-18 21:44:49,INIT,INIT,2017-10-18 21:44:49,INIT,INIT
158,153,알림비즈챗,과금 현황 -> 상품 과금 현황 > 알림비즈챗,/billing/prod/ar,M,ADMIN,2,3,Y,NULL,2017-10-18 21:44:49,INIT,INIT,2017-10-18 21:44:49,INIT,INIT
159,153,알림비즈챗 > 엑셀 리포트 다운로드,과금 현황 -> 상품 과금 현황 > 알림비즈챗 > 엑셀 리포트 다운로드,/billing/prod/ar/excel,F,ADMIN,2,3,Y,NULL,2017-10-18 21:44:49,INIT,INIT,2017-10-18 21:44:49,INIT,INIT
160,153,상담비즈챗,과금 현황 -> 상품 과금 현황 > CS비즈챗,/billing/prod/cs,M,ADMIN,3,3,Y,NULL,2017-10-18 21:44:49,INIT,INIT,2017-10-18 21:44:49,INIT,INIT
161,153,CS비즈챗 > 엑셀 리포트 다운로드,과금 현황 -> 상품 과금 현황 > CS비즈챗 > 엑셀 리포트 다운로드,/billing/prod/cs/excel,F,ADMIN,2,3,Y,NULL,2017-10-18 21:44:49,INIT,INIT,2017-10-18 21:44:49,INIT,INIT
162,153,메시지 인사이트,과금 현황 -> 상품 과금 현황 > 마케팅비즈챗,/billing/prod/mk,M,ADMIN,4,3,Y,NULL,2017-10-18 21:44:49,INIT,INIT,2017-10-18 21:44:49,INIT,INIT
163,153,마케팅비즈챗 > 엑셀 리포트 다운로드,과금 현황 -> 상품 과금 현황 > 마케팅비즈챗 > 엑셀 리포트 다운로드,/billing/prod/mk/excel,F,ADMIN,2,3,Y,NULL,2017-10-18 21:44:49,INIT,INIT,2017-10-18 21:44:49,INIT,INIT
164,153,상품 변경 이력,상품 변경 이력,/billing/prod/histAjax,P,ADMIN,1,3,Y,NULL,2017-10-18 21:44:49,INIT,INIT,2017-10-18 21:44:49,INIT,INIT
